-1,90453423985286
-1,1826157480659
-0,0794279606845948
2,51375083509029
-2,00302243824472
-2,36845238655098
1,71890098605378
1,49456559611572
-2,97817967399076
-0,433769941257879
6,60939060277612
-1,0690203517561
-3,87919697521152
-1,08370512473837
-0,67211936818682
-0,817359744432129
-0,62126068616534
2,85415300358334
1,51958407113247
-1,23705628319184
-1,95176286643412
-0,960953097215614
0,742874015204679
-1,22948500249118
2,09727732947362
0,413070626311197
4,33375665015366
3,14948721421019
-0,530794474918607
-1,41424451367096
-0,91803489160804
2,28365514704269
1,52307033040947
2,7076254647634
1,5180631331666
-2,71826148274677
-1,01797336908087
0,98643797891802
0,570159120948884
2,856460515541
2,42594317794645
-2,71380278106284
1,85742672218258
-0,264243835846529
-0,962610416667019
-1,33325500548009
0,530204814137061
-1,0762479857779
2,20228766891322
-1,44502315789606
-1,92985469612047
0,660964343274967
-1,84765139209033
-1,57461270984765
-5,30099860212952
-0,257820475747893
-0,162276295180046
-0,846171000153587
1,82719514797615
-2,48907649034493
0,728428645029854
0,253046942847308
0,344603212500693
-2,0596713340573
0,339610240298902
-0,168872392027115
0,190153442738917
0,489097896101109
-2,610553325379
1,69322974857203
-1,43687132097752
0,440856956865246
-2,61166886096385
0,755478344979216
-1,44930443779845
-2,94988574600939
-1,9189470941403
2,49256890451459
0,219806881085295
-1,76237210754781
-1,58747396323079
0,935655165091097
0,625479958735911
4,27880449214861
-1,99160007441573
0,264380587035104
3,48191830130651
1,95615738581132
-0,432344497638267
-0,0424941277058734
3,17722514834921
-0,285888167883527
0,339631959670392
4,2061433451503
-1,27274247327783
0,877174861727242
-0,463345604330868
-1,46937021212562
1,21618482513388
-0,00271348369710611
1,59393430967994
-2,3637373973079
2,17527848072908
-0,554311229610467
-1,64472323908626
2,63452538556684
-2,40189891606484
2,13775530137984
0,0169471023090186
-0,996876546424338
-3,95892261292598
-1,14117389829404
2,53964134715804
1,36526333287898
1,7011932996599
-1,73454593671938
3,84141916337642
-2,82327775598299
-3,03435085188493
-0,742157740068454
3,67108544924992
-1,25675979632707
-3,93084110940051
1,79158007180102
0,89712261769961
-1,36566825813084
1,31244407167535
2,54219501284221
-1,58970138370061
0,661140263925993
-0,394910636326019
-0,15455634646261
-2,1405496686986
-2,13241642222333
-0,206708530758515
0,359651534826065
-0,266455464158116
-0,740832042047382
-1,84923218535443
1,25159799748195
-1,44275315357114
-2,41271120849333
1,89596914131468
-1,76333716710055
-4,99124226155277
0,256561754621824
1,95721365994161
1,11541735328307
3,99649368909213
0,131059029751755
0,577538698988442
0,530747847865392
4,7811786994349
-0,434767844367263
0,049759632395937
-0,748337579687174
-0,871912458483008
2,13778587236779
-1,1766163307301
-0,647416118799197
1,01590786725047
3,13861472838717
-1,12443093848909
-1,96917854014709
-0,812465263617656
-2,49624957727442
-0,82776424566862
-0,626757437597489
5,51854030697583
-1,99064800040675
2,59703451870944
-1,5341133521819
2,40276859441053
2,72884087820918
-0,602967062349444
2,84032488645266
0,188177765110078
-0,0369520631792294
0,69462677146744
3,48363452605173
1,29518484010032
-1,00288003268737
-0,273615725064146
4,69940240350025
-2,39829962338724
-0,107909103184342
1,48986139839974
1,54048906233698
0,0332689824412507
-1,11977251273587
-0,377849708312386
-3,9312576997692
-0,25024159319485
-0,543815609922444
-0,765455189359267
-0,0175766227270701
-4,74367765832912
-0,835241375400621
0,764044797269933
1,0796817440005
-1,23145307412736
-0,511208442174459
0,645827327956194
-2,72755546592235
-0,134062226838295
5,06819926161452
2,25694178766669
-1,12081361234017
0,821550639255641
0,460979253448206
0,193071015266706
-0,165366987275636
1,03248780235741
-2,51440511617232
0,681862301127272
0,798287545682019
1,41959202087951
-1,12320928062731
-0,0882914704058189
2,65240737265318
-4,17206996496942
0,730730482168582
0,365981468947081
1,41930857044736
-1,58697671535244
0,503142486491608
1,36513022383767
-1,38128154302588
-1,63345944164059
-0,34502337347296
0,867932240171309
0,329710080514939
0,678618957092056
0,0402426730521071
-0,582923381337076
-0,594212592151592
1,42160207241596
-4,54226265259337
-0,878325673652319
-0,336213613455303
-0,359697492230644
-2,84849145299368
-1,95548191861593
0,1794585024134
0,238570263329454
2,11861013648109
1,71539317654972
-0,984940826894921
-0,0834382411480834
-3,12877344457273
1,19676178494603
2,76578630508807
-0,114643603383065
2,78469296633409
-0,506213329333119
2,01411479273826
-0,32301225574477
1,24406403288947
-3,67826826770769
-1,8533587379692
1,4480247222564
-1,80182297628095
2,44523451844956
0,450833864252395
-1,41157654906943
-0,133486876829902
2,90290928378905
4,11676192420459
-2,94473687833923
0,893689356730818
1,96958267567397
1,04538364197694
-1,15217068345788
3,16812115417715
0,668532366408296
1,67065502790789
-2,06745812988735
1,88989911051626
2,27874550206331
0,79884818016308
1,53484877156687
-0,853957015936939
2,28840922097153
-1,58653853540554
1,24066731557526
1,67470725850975
0,543274278863873
-1,19935806585233
1,35961947042293
0,657230581927085
0,139009881228002
0,194482549053018
0,0932620311124211
-2,49053098175673
2,17102425204681
-1,44294220512017
-1,1493282943679
-0,994385954034451
-1,22852715639923
0,637972300634603
-0,369422396894496
0,579600768292302
-2,73431874427269
-2,99316614212545
-0,549283810426029
-3,80697907734243
0,625053564464152
0,147916109787587
-2,1369820290252
-0,774535410256525
-1,26937167537102
1,49312116578406
-3,09383779698977
-1,07239686013292
-0,684356093291086
-2,48015352041275
0,704200736373194
-1,05802027995339
-1,29426831519168
0,039255235102799
2,02691261147028
4,20967275821099
-0,301424510676678
-0,193482662568475
0,867691846374506
3,8325706607863
0,327174398987057
0,612509251741909
4,3030502185119
1,88616320872057
-0,62056534004999
1,85206843976876
4,99423024603708
-0,54273718576095
-1,38789301660645
0,354621345937217
2,41669119977016
-0,977395058797362
0,220730752711571
-1,9698329140585
-0,777377874289263
0,864417282852147
-2,78260234693752
2,22819975896592
-0,00516231446516936
-0,567950996002178
2,17548031452793
0,31700015813406
0,92759472441738
-0,0285592306931412
2,19419347218671
2,89588190005226
-1,05103614911198
5,15848900984071
0,0451522071887422
2,3385259485258
-0,304857307634615
2,47633542359073
-0,302617987493274
-0,655887395866351
-0,0253959462542745
-1,2707739239372
-2,56542765194854
-4,68918129290202
-1,16667920805376
-1,81213829198563
1,7380495742076
0,371052325616555
-1,62356403436511
-4,47761263106258
-2,46365074341396
-1,90235281300183
1,7946117204974
1,59639097017391
-0,28058668470528
-0,359690583474714
1,45524054529488
-1,88221189095269
-2,45110763978371
2,58627027844557
-0,398739310984029
0,375707002118648
0,991090250103241
-0,0273695449041398
-0,269621398283082
-1,47828903222459
0,0524655342408084
1,92212160193842
-0,584155420428362
1,23035110129312
0,236099126615483
2,78458531137101
-0,12862530685266
-1,3898454843636
2,79251122564161
-1,7060673929678
0,0261744840430837
0,750110439658912
3,04911969920532
0,56971543557616
-0,43576701549981
2,87700613372795
1,67785776157519
0,00859556269177447
-0,431967811819894
-2,02902948389246
2,52611209972733
-0,139392232748433
1,18171668420438
-0,149190386117342
1,76159963756501
1,86818262453918
-0,451975966714121
1,82936033659908
0,36283843410945
-1,45459254974287
-0,872430511831854
1,29307123909131
1,44032264607337
1,91692038037735
-0,281865821703459
-3,0030615829325
0,62794213109245
-1,34461581515561
0,273014112327549
-0,827013209644912
0,530959224590645
-1,88640219196702
0,313468464249588
-2,09679431691389
-0,437748825187653
-3,66226365718681
-1,27797041393716
-3,22559187441642
1,24956076647113
-1,84195691317861
0,0405657197481335
-2,06840555818902
-3,5017666854474
-2,57791291128191
-0,652275818986164
-3,20520595927945
-1,22955827796691
-2,48263272999527
-2,10324347052586
-1,55274643971108
0,421170063055819
-2,69174060644095
1,03815212845222
-4,14320171845343
0,676372544549428
0,690382089069738
-3,05823242462552
-0,0537011698336793
-0,99701238418798
-1,39573057630971
1,18043744675306
3,51866727272292
2,50857918560485
2,54690376413205
0,153810029761647
2,07582192589489
-1,1568927714968
3,59139006849758
1,9008358391161
-1,29732554234748
2,88917635530806
-1,00199248980854
-1,18048963336236
-0,897885933660213
1,98625305316206
0,668719449022274
-2,03263053352069
-1,7692999315621
0,936814686899358
-1,89711129257871
0,81364068657783
-0,861546927576542
1,05436235128064
2,36785662273104
1,75177091956832
0,852233418355833
-0,317248567140025
0,417912788150027
1,39210138436156
4,03704416252408
3,43047380673778
-0,892972790449757
-1,35849226737801
1,95330685814305
-1,32895672309889
-2,20190836377698
-0,161758044689031
1,74786369071777
2,44013739865667
1,8215195161406
-0,133263678443353
-0,798494812787475
-1,40310849699722
1,40057236129653
-3,16184234913277
-1,17933899007599
-2,48744248300479
-0,772653244666436
-0,510957169640484
0,267351881191987
-3,63069998149838
